,member_id,company_id,year_from,title,company_name
16347,336774842,11086401.0,2014.0,Cofounder,Omniscience Corporation
16348,336794354,3794861.0,2005.0,Co-Founder and VP of Product Development,Intelect Medical Inc.
16349,336839514,24477331.0,2019.0,Principal and Founder,CTSA Consulting LLC
16350,336847745,3383691.0,2009.0,Founder & CEO,Gametelligent
16351,336885697,6437171.0,2011.0,Founder,EquiSight
16352,336892088,3149807.0,2010.0,Founder and CEO,"QBotix, Inc."
16353,336927118,8522139.0,2009.0,Founder & CEO,Lantos Technologies
16354,336936074,4684636.0,2012.0,"Founder, Senior Advisor","Shockwave Medical, Inc."
16355,336957551,5969334.0,2013.0,Founder & CEO,"One Degree World, Inc"
16356,336959670,28283532.0,2019.0,Co-Founder and CTO,MerQube
16357,336984359,936003.0,1993.0,"Founder, Chairman & CEO",Hollis-Eden Pharmaceuticals
16358,336985198,3459552.0,2009.0,Co-Founder and CEO,Grad Lab LLC
16359,337006154,970624.0,1998.0,CFO and Co-Founder,HealthFusion
16360,337016906,2998308.0,2012.0,Founder & CEO,Unboxed
16361,337031416,1139195.0,2016.0,Co-Founder,Profound Software
16362,337033617,7231912.0,2010.0,Co-founder,Rapportive
16363,337034515,33655164.0,2020.0,Founder & Managing Member,Industrial Control System Cyber Security Institute LLC
16364,337053798,7145179.0,2000.0,"Co-Founder, President/CEO, Board Member","Rib-X Pharmaceuticals, Inc."
16365,337128066,32969227.0,2021.0,Managing Partner & Founder,Retina Equity Partners
16366,337148330,5954724.0,2010.0,CEO and Founder,OrderGroove
16367,337175671,8558358.0,1999.0,Founder & Chief Technology Officer,"LongBoard, Inc."
16368,337176717,3781422.0,2014.0,Co Founder,Inventurist
16369,337212815,4832396.0,2012.0,"President, Founder",Night Flyer
16370,337259801,9049558.0,2007.0,"co-Founder, Chief Strategy Officer",AQT Solar
16371,337261510,8988504.0,2008.0,Advisor / Co-Founder,Alpha Brand Media
16372,337263389,5464865.0,2001.0,President and Co-founder,Molecular NeuroImaging
16373,337302231,9132411.0,1991.0,CEO & Founder,Alltec
16374,337317480,8570834.0,2015.0,CEO and Co-founder,Lemonade Inc.
16375,337343006,6117610.0,2010.0,"Co-Founder, VP Engineering",Emme (Sold)
16376,337373682,4626061.0,2014.0,President and Founder,Stealth-mode Startup
16377,337380461,1156049.0,1995.0,Founder and VP R&D,Pro Tech Monitoring
16378,337407790,563394.0,1998.0,Founder / Business Development,Venafi
16379,337432284,3383446.0,2010.0,"Co-founder, President of GHandle, LLC","G Handle, LLC"
16380,337441921,3732803.0,2009.0,Co-Founder / CEO,Interave Media
16381,337447623,3052812.0,2014.0,Co Founder,Upper Left Brewing
16382,337456361,2122596.0,2014.0,Founder and President,"Cogmium, LLC"
16383,337474769,84224429.0,2021.0,Founder,"Savant Business Solutions, LLC"
16384,337479189,8472522.0,2012.0,CEO and Co-Founder,Loop Commerce
16385,337480691,83906501.0,2020.0,Co-Founder,Braap
16386,337486806,10460254.0,2015.0,Co Founder,Mantle Inc.
16387,337516582,11891516.0,2014.0,Founder & General Manager,GoThrive
16388,337524375,7352206.0,2014.0,Founder,ReoLab
16389,337549273,3705534.0,2003.0,Entrepreneur & Founder,Icintek LLC
16390,337551666,9009790.0,2012.0,CEO & Co-Founder,Alation
16391,337576075,2553182.0,1995.0,Founder and CEO,Object Connect/ Kinera Inc/ Telsima
16392,337576657,3829161.0,2014.0,"SVP at Cyrano Group, Co-Founder and Chief Product Officer at Iconery","Cyrano Group, Iconery"
16393,337577011,29225670.0,2019.0,Founder,"Horses 4 Your Consideration, LLC"
16394,337592266,6493526.0,2008.0,Founder,Kwaai Oak - CTO-as-a-Service™
16395,337595067,6828056.0,2004.0,Co-Founder,Daintree Networks
16396,337606240,4223702.0,2007.0,"Co-Founder, Program Manager, Group Leader, and Scientist",Sapphire Energy
16397,337613782,6630507.0,2007.0,Co-Founder and Director,Kashmir Education Initiative
16398,337622602,12975868.0,2019.0,Co-Founder,JoJo Cups
16399,337632605,2590123.0,2009.0,"Product Marketing Manager, Co-Founder",The Whole Tortilla
16400,337635516,6508898.0,2011.0,Co-Founder / Chief Product Officer / Board of Directors,Keen IO
16401,337654262,625666.0,2007.0,"Founder, Vaclav Petricek Consulting",Vaclav Petricek Consulting
16402,337668468,10348053.0,1996.0,Co-Founder and Principal Developer,ObjectLogic
16403,337689839,9885789.0,2011.0,Co-Founder,TT Design Labs
16404,337701269,7340636.0,2004.0,Co-founder and CTO,"Riya, Inc (like.com)"
16405,337713120,4377746.0,2016.0,Co Founder & Director,slamcore Limited
16406,337717209,26575077.0,2020.0,Founder,Zira
16407,337754596,355627.0,2014.0,Co-founder,"Brilent, Inc."
16408,337776967,5330803.0,2013.0,"Founder, CTO","Mindset Systems, Inc. (startup)"
16409,337801670,2915425.0,2011.0,Co-Founder and CTO,Tripl
16410,337804812,5153504.0,2011.0,Co-Founder / Magnolia Prime Online,Magnolia Prime
16411,337815829,88446715.0,2022.0,Co-Founder,Lasso Labs
16412,337819044,7177229.0,2004.0,CoFounder (Retired),ReachLocal
16413,337849989,32074852.0,2020.0,Founder and Chief Innovation Officer,DRIV3N Innovations LLC
16414,337852661,6409555.0,2020.0,"CEO, Co-Founder",Expectful
16415,337862517,585143.0,2000.0,"Founder, EVP Marketing and Business Development",Vendavo
16416,337866638,10861332.0,1991.0,Founder / Chairman,"Ciright Systems, Inc"
16417,337907361,8350820.0,2014.0,Co Founder & VP of Sales,Luvaire
16418,337928735,7241659.0,2012.0,Global Vice President | Co-Founder at Appsurdity Labs,"Renren, Inc."
16419,337943185,4818234.0,1990.0,"Founder, Lead Software Engineer",NetManage
16420,337956635,4842936.0,2015.0,Founder,nanobio.md
16421,337978101,8469318.0,2007.0,"Co-founder, Technical Program Manager",Literacy Bridge
16422,337982194,996612.0,2002.0,Director-Engineering and QA/Director-Advanced Architectures/Founder,"Horizon Navigation, Inc."
16423,337994842,11085941.0,2011.0,Founder,"KRONOSAUR PRODUCTIONS, LLC"
16424,337996079,1537282.0,2005.0,Founder / Product Development / President,CUPP Computing
16425,337996597,6805410.0,2013.0,Volunteer | President | Chairman | Founder,Dementia Society of America®
16426,338006439,28995629.0,2018.0,CEO & Founder,Acumen Consulting
16427,338028327,11321387.0,2017.0,Founder and CEO,Terns Pharmaceuticals
16428,338042808,5719032.0,2014.0,Founder & Head of Product,WITHIN | Mojo Labs
16429,338064451,6597966.0,2000.0,Co-Founder,Keyhole
16430,338097932,6342238.0,2007.0,CEO and co-founder,Eyeview
16431,338108792,20715266.0,2019.0,Founder / CEO,Bunches
16432,338135953,11046250.0,2008.0,PRESIDENT/FOUNDER,NUTRITIONDAY IN THE US
16433,338164122,3842707.0,2006.0,"Co Founder, Former CEO",Interpret LLC
16434,338165734,8949837.0,1999.0,"Founder, Senior Vice President, Chief Scientific Officer",Ardais Corporation
16435,338195824,4186940.0,2007.0,President and Founder,SCIEnergy (Scientific Conservation)
16436,338202241,9265727.0,1997.0,Co-founder and CEO,Aveo Inc.
16437,338234902,4860495.0,2008.0,"Studio Director, Founder",Newtoy Inc
16438,338265485,1740023.0,2014.0,"Co-Founder, Chief of Product",Casper
16439,338268590,3336498.0,2002.0,President / Founder,Global Wireless Business Solutions LLC.
16440,338296592,11159424.0,2017.0,Co-Founder,LEVVOS
16441,338324968,10355785.0,2002.0,Chief Architect and Co-founder,Digital Guardian
16442,338354886,10613734.0,2016.0,Co-Founder | Chief Product Officer,Bowtie.ai
16443,338357416,22032107.0,2013.0,Founder and Medical Director,Raleigh Orthopaedic Surgery Center
16444,338374953,1217448.0,2006.0,"Co-Founder, VP Products & Marketing",Pudding Media
16445,338384275,23353920.0,2016.0,Co-Founder,SpoG LLC
16446,338392445,10051233.0,2014.0,Chief Architect and Co-Founder,SecureDocs
16447,338424725,4593263.0,2009.0,"Founder, Attending Boulder Techstars 2010",Sphero
16448,338455803,88608897.0,2022.0,"Co-Founder, CEO & President",Blockfenders
16449,338456853,1146891.0,2016.0,Co Founder,PreDxion Bio
16450,338461801,33518007.0,2021.0,Co-founder and COO,Deep Views Inc.
16451,338466942,10229000.0,2014.0,Co Founder & CTO,Super League Gaming
16452,338483718,9908890.0,2001.0,Founder / Chief Technology Officer,Cog1
16453,338500967,699044.0,2014.0,"Founder, Chairman","Vdopia, Inc."
16454,338506092,769128.0,2012.0,Founder,HapYak Interactive Video
16455,338509399,6351884.0,2005.0,Founder,Edyt
16456,338524036,2816281.0,2003.0,Chief Scientist and Founder,"TrueVision Systems, Inc."
16457,338524150,9319940.0,2011.0,Co-Founder,FUNCTION
16458,338542528,10648511.0,2000.0,"Co-founder, CTO, VP of Engineering","Corticon Technologies, Inc."
16459,338566168,12663999.0,2017.0,Founder & CTO,"Precivision Technologies, Inc"
16460,338592162,8544889.0,2004.0,"Co-Founder, Managing Partner",LabKey Software
16461,338611823,33437552.0,2019.0,Co-Founder & Chief Technology Officer,The National Organization of Independent Songwriters
16462,338612332,6641519.0,2009.0,Founder,"Kappius Components, LLC."
16463,338620718,13978673.0,1998.0,Co-Founder and Chief Science Officer,Alzheimer's Drug Discovery Foundation
16464,338634749,9729658.0,1999.0,Co-Founder & CTO,"SwapDrive, Inc."
16465,338638742,22788132.0,2017.0,Founder,Monolith
16466,338665683,6416649.0,2000.0,Co-Founder & Chief Architect,"Escapia, Inc."
16467,338667523,3672056.0,2004.0,Co-Founder and Vice President of Engineering,Interactive Supercomputing
16468,338739041,1589479.0,2008.0,"Founder, Digital Imaging Technician",Cloud9Cinema
16469,338746163,953305.0,2011.0,Founder,Headless Helmets LLC
16470,338767716,5195534.0,2009.0,CoFounder and Chief Technology Officer,MindHelix Technologies
16471,338798268,8544787.0,2008.0,Founder and Principle Consultant,Lumenovis
16472,338807851,9527498.0,2003.0,"Co-Founder & Vice President, Sales",FocalSpot
16473,338809928,3962827.0,2009.0,Co-Founder and VP of Technology and Engineering,Seedling Solutions
16474,338813469,6035596.0,2011.0,Founder,Opani
16475,338828159,5844381.0,2001.0,Co-founder and Advisor,Wheels of Zeus
16476,338830608,8299433.0,2002.0,Founder,"LandSonar, Inc."
16477,338833647,11529248.0,1987.0,Co-Founder and Co-Chief Executive Officer,Synergo Technologies
16478,338845667,3044206.0,1994.0,Co-Founder,Universal Access Inc.
16479,338874764,3179726.0,2008.0,CEO & Founder,GameTruck Licensing LLC
16480,338877862,3804335.0,2011.0,Co-Founder/CEO,INVNTN
16481,338893099,11211655.0,2008.0,"CEO, co-Founder, President & Director","Sakti3, Inc."
16482,338896673,32618196.0,2020.0,"Co-Founder, CTO",Common Room
16483,338953207,10850420.0,2003.0,Founder/CEO,CellarTracker! LLC
16484,338953302,4008934.0,2012.0,CEO and Co-founder,Sookasa (Acquired by Barracuda)
16485,338954914,7862222.0,2000.0,Co Founder,Primitive Root
16486,338972449,6899810.0,2005.0,"Founder; Director, Proprietor",Drew Shanklin
16487,338984175,88821477.0,2022.0,Founder and CEO,Diagonal Therapeutics
16488,339007380,4369064.0,2008.0,Co-founder & CTO,Sauce Labs Inc
16489,339028034,3670001.0,1994.0,Co-Founder/Director of Technology,Edge Semiconductor
16490,339030148,5782104.0,1999.0,"Board Member, Founder and VP of Products",Wineglobe
16491,339071426,3252082.0,2015.0,"Co-founder, Google Design Collective",Google
16492,339073778,4335717.0,2013.0,Owner & Founder,Sung Heroes LLC
16493,339083072,88361399.0,2022.0,Founder,MW Solutions
16494,339113951,10830432.0,2014.0,Web Advertising Business Group - Founder & Co-Chair,W3C
16495,339119554,5648314.0,2009.0,CEO & Co-Founder,"West|280, Inc."
16496,339152194,84238931.0,2019.0,Founder & CMO,Monham Consulting
16497,339170180,8084862.0,2011.0,Co-Founder and CTO,Julu Mobile (team acquired by Zhubajie Network)
16498,339201260,10501839.0,2016.0,"CEO, Co-founder","Virtualitics, Inc."
16499,339205371,10651506.0,2000.0,Founder / CTO / VP Engineering,Varolii (acquired by Nuance)
16500,339218918,4423350.0,2004.0,"CoFounder, CTO",SolFocus
16501,339291040,3561525.0,2009.0,Founder & Principal Engineer,Immersifi Recording Services
16502,339294601,6647238.0,2006.0,CEO & Co-Founder,Kerpoof
16503,339329459,11105286.0,2016.0,Co-Founder,UnbuckleMe
16504,339332152,11671293.0,2017.0,Co-founder and COO,Plus One Robotics
16505,339339798,3400775.0,2005.0,"CTO, cofounder",Genius.com
16506,339340326,11817961.0,2016.0,"Founder, CEO",EngineTech.io
16507,339400528,6844375.0,2015.0,CoFounder,Stealth Mode Startup
16508,339436337,7459175.0,2010.0,Founder & CEO,Routehappy (acquired by ATPCO)
16509,339439000,8088700.0,2011.0,Chief Product Officer & Co-Founder,Jetpac (acquired by Google)
16510,339442203,4952118.0,1997.0,"Founder, Principal",Netarx
16511,339479134,649676.0,2008.0,Founder and CEO,Vittana
16512,339481294,1700841.0,2012.0,Co-Founder and Product Developer,"Crosscutting Concepts, LLC"
16513,339486200,5401404.0,1983.0,Founder and Senior Member of Technical Staff,Maxim Integrated
16514,339491409,8834296.0,2014.0,Founder and CEO,ACSK Clothing
16515,339514989,7415703.0,2009.0,CEO & Co-Founder,Radius
16516,339521384,11781195.0,2017.0,"Co-Founder, COO",Cuida Health
16517,339535218,6147215.0,2000.0,Founder & Chief Operating Officer,Epana Networks
16518,339582808,25785095.0,2018.0,Co-Founder,Finca Organica Nosara
16519,339591132,9572136.0,2012.0,"Co-Founder, Chief Data Scientist",FEM Inc.
16520,339596668,12868225.0,2014.0,Creative Director | Co-Founder,GIR
16521,339631389,1284755.0,2009.0,Founder,Pinterest
16522,339644583,8403030.0,2004.0,Founder,Light Blue Optics
16523,339670308,4193354.0,2012.0,App Evangelist and Co-Founder,Supplier Apps LLC
16524,339691026,3994427.0,2005.0,Founder & Chairman,"SNAP Interactive, Inc. (Ticker: STVI)"
16525,339695286,10784465.0,2013.0,Founder and CEO,"Squadle, Inc."
16526,339695653,22925879.0,2018.0,Co-Founder and Partner,Pinkbyte
16527,339707401,26226775.0,1989.0,"Founder and Associate Director, SUMMIT",Stanford University School of Medicine
16528,339729944,7273345.0,2002.0,"Co Founder, VP/GM Advanced Processors Business Unit",RMI
16529,339745979,10567798.0,2010.0,Co-founder/CEO,DateNight
16530,339760370,9102144.0,1997.0,Founder and Managing Director,ARI Cargo International Logistics and Freight Forwarding
16531,339760701,390518.0,2013.0,Co Founder,"Benefit Mobile, Inc."
16532,339808174,3075199.0,2016.0,"Co-founder, Board Member and Volunteer",UniOps
16533,339834912,10737867.0,2012.0,co-founder,Kite & Lightning (VR Creative Studio)
16534,339842811,1677091.0,1986.0,Founder / Director of Engineering and Product Management,Concord Communications
16535,339852291,43403708.0,2014.0,Co-Founder & Software Engineer,Bevel Labs Inc
16536,339869540,5542554.0,2012.0,Founder & CEO,Montage Studio
16537,339871986,4037105.0,2009.0,Product Director Integrated Sensor Solutions (Founder),SRI International
16538,339886031,2726236.0,2008.0,Co-Founder and Architect,Tintri
16539,339903940,5017693.0,2015.0,Co-founder,Mobile App Development
16540,339954224,89132186.0,2021.0,Founder,Sports Checkin
16541,339965056,1399687.0,2014.0,"Founder, CTO",CoWatt Energy LLC
16542,339967170,31412833.0,2020.0,CEO & Co-founder,Defined Networking
16543,339981351,9438124.0,2012.0,Founder/ COO,FilterEasy
16544,340015595,8756628.0,2014.0,Founder,AMP Robotics
16545,340033701,11085825.0,2017.0,Co-Founder,Lizard Montoring
16546,340050357,12494377.0,2017.0,"Co-Founder, CTO & COO",Mobierge
16547,340054068,11009967.0,2016.0,Co-Founder,Celential.ai
16548,340093723,5049047.0,2012.0,"Founder, Chief Designer","MetricsHub, Inc."
16549,340105515,2053772.0,2013.0,Co-Founder + CMO,Card Isle
16550,340119568,2547513.0,2013.0,Co-founder,Sitch
16551,340151517,21219037.0,2017.0,Co-Founder and CEO (We are hiring!),GENETICA® US
16552,340164191,88772149.0,2022.0,CTO / Co-Founder,Hashless
16553,340170725,11948422.0,2023.0,Co-Founder & CTO,Stealth
16554,340172895,13023063.0,2017.0,Co-Founder,GigaMune
16555,340210177,5123443.0,2010.0,Founder & CEO,Mojo Motors Marketplace
16556,340284302,12821950.0,2015.0,CEO / Founder,Holvonix LLC
16557,340294801,1105041.0,2011.0,Co-founder and Chief Scientist,Zillabyte
16558,340298398,11311517.0,2012.0,COO/ Co-founder & Chief Grainmaster,ReGrained
16559,340319812,10774820.0,2012.0,"Co-founder, Lead Architect","Pixate, Inc."
16560,340363131,32553995.0,2020.0,CEO and Co-Founder,Ash-TEK
16561,340364347,8335955.0,2011.0,Co-Founder,"Leaders Network, Inc."
16562,340368727,2848770.0,1998.0,Founder & Primary Trustee,The SET Educational Fund (non-profit)
16563,340370612,1024210.0,2012.0,Principal/Founder,"Healthcare Service Consultants, LLC"
16564,340373166,642203.0,2009.0,Founder,Vaidika Vignanam
16565,340378213,5629430.0,2012.0,Principal / Founder,"Wired-Mind Labs, LLC"
16566,340380459,2587500.0,2009.0,Co Founder,TreeFree Mobile
16567,340430632,547613.0,2014.0,Founder and CEO,Vupulse
16568,340458619,11644522.0,2016.0,Co-Founder / Hacker,Kaiser Engineering
16569,340459527,6602910.0,2002.0,Co-Founder / Board of Advisors,Kwokman Productions
16570,340481487,27538952.0,2021.0,Co-Founder and Chief Operating Officer,"Entos, Inc"
16571,340491684,9597037.0,2014.0,Co-Founder / Programmatic Advertising Strategist,"Front Porch, Inc."
16572,340492565,3323638.0,2003.0,Founder & President,Gradient Blue
16573,340495681,3067142.0,2016.0,Founder and Executive Director of Login.gov at The White House,United States Digital Service
16574,340499027,8909021.0,2009.0,Creative Director & Co-founder,AGENT
16575,340530549,10073337.0,2015.0,Co-Founder and CEO,Wellsheet
16576,340532902,26665209.0,2006.0,Adjunct Professor/Founder of the Digital Media Dept.,Colorado Christian University
16577,340562256,3873779.0,2003.0,Founder & Chief Technical Officer,Sierra Design Automation Inc.
16578,340562762,1343745.0,2003.0,"Co-Founder, VP Process Development & Manufacturing",Xcellerex
16579,340567882,2855639.0,2015.0,Founder,The Batchery
16580,340572858,3843413.0,2014.0,Founder/CEO,IVOREEZ (R)
16581,340626226,2975752.0,2015.0,Founder - Advisor,Uma Bioseed
16582,340681132,1553409.0,2004.0,Co-Founder & Head of Marketing - IoT / Physical Security,Cisco
16583,340682767,12002415.0,1987.0,Founder,Solectria Corporation
16584,340717716,12904304.0,2018.0,Co-Founder,Ashby
16585,340778830,8043518.0,2013.0,Founder/CEO,Just The Facts
16586,340786343,3247349.0,2008.0,Co-Founder,GameCrush
16587,340930055,3891837.0,2007.0,"Co Founder, VP of Design & Creative Director",Coalesse
16588,340935925,4618416.0,1997.0,Founder & CEO,StartUPbiz.com LLC
16589,340954140,7284680.0,2012.0,Co-Founder / Chief Sales and Marketing Officer,Realquidity
16590,340954339,9428099.0,2012.0,Co-Founder,Forumbee
16591,340958162,83209990.0,2020.0,Co-Founder,Walacor Corporation
16592,340962120,11657480.0,2016.0,Founder,"Aquapaw, LLC"
16593,340988347,83859224.0,2021.0,Co-Founder and Chief Accessibility Officer,Cändūit Consulting
16594,341041325,33745426.0,2021.0,Principal and Founder,"Oak Legacy Management, LLC"
16595,341047350,8737726.0,2010.0,"Founder, Independent iOS Application Developer",Assistive Apps
16596,341066733,7034464.0,2006.0,"Co-Founder, SVP Sales and Business Development",Dotspotter (Acquired by CBS Interactive)
16597,341068081,2750505.0,2009.0,"SBM President and Founder, TransEnergy LLC Partner","Sustainability Business Management (SBM), TransEnergy LLC"
16598,341072883,501257.0,2015.0,Co-Founder / COO,Bitfusion.io
16599,341096594,10706965.0,2013.0,"Co-Founder, Co-President",WeCode at Yale University
16600,341109980,82885440.0,2004.0,Founder & CEO,"Andinum, Inc."
16601,341111211,29906593.0,2010.0,Founder & President,ARCHITECTURAL APPLICATIONS P.C.
16602,341175592,24349035.0,2018.0,Co-Founder,Novita Financial
16603,341182375,88684212.0,2021.0,Founder,Design Committee
16604,341201054,7243086.0,1988.0,"Founder, CTO",Resumix
16605,341204966,2436414.0,2014.0,Founder & Principal,Tiktaalik™
16606,341208534,10800757.0,2012.0,Founder/CEO,Juicebox Games
16607,341217379,5065133.0,2010.0,Co-founder & CTO,Moso
16608,341218792,4343315.0,2014.0,Co-founder and CEO,SigOpt
16609,341236924,9376134.0,2013.0,Co-Founder,Forward Networks
16610,341237448,88538746.0,2020.0,Co-Founder,Dragoon Technology LLC
16611,341255878,30760180.0,2020.0,CO founder and Chief Technology Officer (CT0),Imagindairy Ltd
16612,341264283,32779550.0,2020.0,Co-Founder,"Allarium, LLC"
16613,341265143,5778619.0,2006.0,Founder & CTO,Wowza Media Systems
16614,341280520,31476563.0,2020.0,Co-Founder,3 Rivers Ventures
16615,341281011,27410418.0,2011.0,CEO and Founder,FireAvert
16616,341309374,22965161.0,2019.0,Founder & Passive Income Coach,Cherry Street Investments
16617,341330326,7014685.0,2010.0,Founder,Freeheel Logic
16618,341332435,2935861.0,2013.0,Founder & League Commissioner,The National Association of Bubble Soccer
16619,341341076,8615275.0,2004.0,"Founder, President & Chief Operating Officer","Accium BioSciences, Inc."
16620,341362110,1500824.0,2006.0,Founder,CalciMedica
16621,341365864,1003754.0,2001.0,CTO & Co-Founder,HyperActive Technologies
16622,341374870,8951768.0,2012.0,"Founder, Chief Technology Officer and VP of Engineering",Aurora Spine (TSXV: ASG)
16623,341401363,27691092.0,2020.0,"Co-founder, Managing Director",TBD Angels
16624,341405162,11362407.0,2020.0,Co-Founder and Chief Technical Officer,Battery Resourcers
16625,341462794,8440768.0,2012.0,Co-Founder | President & CEO,"Longbridge Financial, LLC"
16626,341464245,7020135.0,2013.0,Founder & CTO,Decision8
16627,341513137,2002441.0,2009.0,Founder & Chief Technical Officer,Cradle Medical
16628,341549744,3081716.0,2013.0,Co-Founder,Yooshr Ltd
16629,341565560,1336690.0,2011.0,Co-founder & CEO,100Plus
16630,341575688,6474720.0,1994.0,Founder; Former CEO/President,"Envirocon Technologies, Inc."
16631,341579939,12004415.0,2009.0,Co-Founder,Zest Softech
16632,341581289,11916663.0,2017.0,Founder & Managing Consultant,MT Analytics Group
16633,341602295,4841589.0,2013.0,Co-founder,Neon Lab
16634,341612633,440485.0,1999.0,Founder/CTO/Chief Architect,Broadbus Technologies
16635,341613611,4843680.0,2005.0,"Founder, VP Engineering",Neoptica
16636,341616535,4513979.0,2013.0,"Co-Founder, COO",Synata (acquired by Cisco)
16637,341618654,4031081.0,2013.0,Technical Co-founder,SNDR
16638,341647512,6396236.0,2011.0,Founder,EcoLight
16639,341669572,22345538.0,2019.0,"Founder, The EZ Coach",The EZ Coach
16640,341688196,3123074.0,2012.0,Co-Founder and CEO,"5D Innovations, LLC"
16641,341752595,11869337.0,2018.0,Co-Founder,Combined
16642,341760829,29385175.0,2019.0,Founder,"Cubby Paperless, LLC"
16643,341773902,5639735.0,2000.0,Co-founder and CTO,"Webalo, Inc."
16644,341784825,2757094.0,2013.0,Co Founder and CEO,TruValue Labs
16645,341790535,2540262.0,2011.0,Founder and CEO,"Tolero Pharmaceuticals, Inc."
16646,341799370,12105882.0,2014.0,Founder,Combat Sports Dynamics
16647,341807886,6057602.0,2004.0,"CEO, Co-Founder",Orbit Baby
16648,341824989,7428166.0,2010.0,Cofounder,Rex LLC
16649,341828444,4189702.0,2004.0,Founder / GIS Architect,"Spatial Minds, LLC"
16650,341832509,5426475.0,2002.0,Co-Founder/CEO,Meetup
16651,341859193,3494080.0,1999.0,Founder & CEO,GoECart
16652,341878775,4682195.0,2000.0,Founder and President,"Illinois Partners Executive Services, LLC"
16653,341881877,30404357.0,1993.0,Founder & Chairman,EMME Emergencias Médicas
16654,341906914,587450.0,2001.0,"Founder, President & CEO","VitalWear, Inc."
16655,341956787,11839509.0,2016.0,Co-Founder and Director of Engineering,Openpath Security Inc.
16656,341979337,5045650.0,2004.0,Co-Founder and System Architect,MediaHound
16657,341988593,1720683.0,2007.0,Co-Founder,CourseTopia.com
16658,342000452,9074841.0,2012.0,"Co-Founder, UI/UX Designer",At The Pool
16659,342008998,8557676.0,2003.0,Founder & Lead Pastor,Living Stones Christian Church
16660,342010841,7082221.0,2013.0,"CEO, Founder","Duralar Technologies, a Division of AGM"
16661,342018759,5389365.0,2013.0,CSO and Founder,MMT NeuroTech
16662,342020117,4671682.0,2012.0,Co-founder,Slingshot Biosciences
16663,342035968,13952365.0,2010.0,Founder,Life's Onion
16664,342042582,10983973.0,2016.0,"Co Founder, Managing Director",ZEAL LAB LIMITED
16665,342052437,8697801.0,2000.0,Founder and Chief Technology Officer,Arena Solutions
16666,342063447,8418899.0,2010.0,Co-Founder and Chief Scientific Officer,Loacsys LLC
16667,342075799,27085435.0,2017.0,Founder of 2017 RPI iGEM Team,Rensselaer Polytechnic Institute
16668,342096184,6328521.0,1999.0,"CTO, Founder & SVP Products",Everypath Inc
16669,342098606,10498029.0,2014.0,Co-Founder and Director of Operations,Bear Studios LLC
16670,342099157,12002947.0,2010.0,Co-Founder & Principal,"Combiform, Inc."
16671,342125287,28415721.0,2018.0,Chief Design Officer / Co-Founder,Action Face
16672,342126759,7386104.0,2014.0,Founder,ROI Blueprints
16673,342193174,2399752.0,2011.0,Founder,"Got It, Inc."
16674,342236135,524677.0,2015.0,Co Founder and CEO,BT Voice
16675,342241075,22680733.0,2016.0,CEO and Co-founder,Common Networks
16676,342242358,8996911.0,2007.0,Co-Founder and Scientific Advisor,Axion Biosystems
16677,342264668,9020461.0,2008.0,Co-founder,Algal Scientific
16678,342268372,9146446.0,2013.0,Co-Founder & Director,"AMS-Qi, Advanced Measurement Systems Inc."
16679,342273589,1284873.0,2014.0,CTO - Co-founder,Prynt
16680,342296683,361804.0,2008.0,Chief Technology Officer and Founder,Brandscreen
16681,342309580,11857076.0,2017.0,"ILZB Ambassador // Founder, Zero Waste Belo Horizonte",Instituto Lixo Zero Brasil (ILZB)
16682,342315621,1033401.0,2013.0,Co-Founder & CEO,Haystack TV
16683,342360229,1214362.0,2007.0,Founder and CEO,"Plex, Inc"
16684,342363526,3929910.0,2013.0,CEO & Founder,ScaleBlaze
16685,342372440,1974149.0,2009.0,Founder and General Manager,Competition Technology
16686,342378973,1578346.0,2008.0,Co-Founder / CTO,"CurlyQ Cuties, LLC"
16687,342384333,3524211.0,2009.0,"Co-Founder, Engineer",Green Revolution Cooling
16688,342404318,1000384.0,2009.0,Co-founder during MBA,Hult Prize
16689,342449413,88836167.0,2022.0,Co-Founder,Riflebird Therapeutics
16690,342491164,12074641.0,2018.0,Co-Founder & VP Engineering,Alkira Inc
16691,342510873,11950975.0,2016.0,Co-Founder & CEO,Yotta Solar
16692,342517704,5971110.0,1999.0,Founder/CTO/VP Engineering,ONEX Communications
16693,342519632,11153822.0,2007.0,President / Co-Founder,MATE Magnetics
16694,342529009,13049848.0,2016.0,"Founder, Advisory Board Member",MyMedis.in
16695,342559507,6844375.0,2021.0,Co-Founder,Stealth Mode Startup Company
16696,342560419,33625057.0,2020.0,Director of Surface Chemistry and Cofounder,Switchback Systems
16697,342570322,82768543.0,2022.0,Founder and Advisor,Stealth Mode Startup Biotech
16698,342585074,10170738.0,2008.0,Co-Founder,FinestExpert.com
16699,342675074,6912550.0,2000.0,CEO & Co- Founder,DataSynapse
16700,342676338,4201772.0,1984.0,Associate Director and co-founder,Software Engineering Institute | Carnegie Mellon University
16701,342679675,8039864.0,2012.0,Founder and Lead Architect,Jackrabbit Mobile
16702,342696658,7098378.0,2010.0,Co-founder & CEO,Drumbi
16703,342719041,5701681.0,1985.0,Founder,"Wild Bird Centers of America, Inc."
16704,342727120,2581178.0,2013.0,President and co-founder,"ThirdWave Insights, LLC"
16705,342734065,12342751.0,2019.0,Co-Founder,Stealth
16706,342734513,5672430.0,2011.0,Principal Software Engineer and Co-founder,WiTuners
